,NomeCidade,NumEmpCid,NumEmpDesc,NumCol_5,NumCol_9,NumCol_19,NumCol_49,NumCol_99,NumCol_199,NumCol_499,NumCol_+500
29465,Hurigny,79,57,16,3,1,1,0,1,0,0
29466,Igé,46,31,10,2,2,1,0,0,0,0
29467,Igornay,18,14,3,0,1,0,0,0,0,0
29468,Iguerande,83,61,15,2,3,2,0,0,0,0
29469,Issy-l'Évêque,46,32,11,3,0,0,0,0,0,0
29470,Jalogny,16,12,4,0,0,0,0,0,0,0
29471,Jambles,19,16,3,0,0,0,0,0,0,0
29472,Joncy,43,24,17,1,0,1,0,0,0,0
29473,Joudes,8,6,2,0,0,0,0,0,0,0
29474,Jouvençon,13,11,2,0,0,0,0,0,0,0
29475,Jugy,7,6,1,0,0,0,0,0,0,0
29476,Juif,5,5,0,0,0,0,0,0,0,0
29477,Jully-lès-Buxy,13,11,1,0,1,0,0,0,0,0
29478,Lacrost,24,15,3,3,1,1,0,1,0,0
29479,Laives,52,41,11,0,0,0,0,0,0,0
29480,Laizé,42,29,11,0,2,0,0,0,0,0
29481,Laizy,18,17,1,0,0,0,0,0,0,0
29482,Lalheue,16,14,2,0,0,0,0,0,0,0
29483,Lans,21,19,2,0,0,0,0,0,0,0
29484,Lays-sur-le-Doubs,14,12,2,0,0,0,0,0,0,0
29485,Lesme,8,5,2,0,1,0,0,0,0,0
29486,Lessard-en-Bresse,21,11,9,1,0,0,0,0,0,0
29487,Lessard-le-National,17,11,5,0,1,0,0,0,0,0
29488,Leynes,20,15,4,1,0,0,0,0,0,0
29489,Ligny-en-Brionnais,19,14,4,0,1,0,0,0,0,0
29490,Loisy,21,16,2,2,0,1,0,0,0,0
29491,Longepierre,3,2,1,0,0,0,0,0,0,0
29492,Louhans,639,307,242,39,27,18,6,0,0,0
29493,Lournand,20,17,3,0,0,0,0,0,0,0
29494,La Loyère,27,10,8,2,3,4,0,0,0,0
29495,Lucenay-l'Évêque,24,20,4,0,0,0,0,0,0,0
29496,Lugny,82,58,21,1,1,0,1,0,0,0
29497,Lugny-lès-Charolles,12,7,4,0,1,0,0,0,0,0
29498,Lux,87,53,22,6,5,0,0,1,0,0
29499,Mâcon,2769,1545,827,159,122,76,22,6,11,1
29500,Mailly,4,4,0,0,0,0,0,0,0,0
29501,Malay,16,12,2,2,0,0,0,0,0,0
29502,Maltat,7,5,2,0,0,0,0,0,0,0
29503,Mancey,24,18,5,0,1,0,0,0,0,0
29504,Marcigny,190,110,59,7,9,4,0,1,0,0
29505,Marcilly-la-Gueurce,3,2,1,0,0,0,0,0,0,0
29506,Marcilly-lès-Buxy,28,20,8,0,0,0,0,0,0,0
29507,Marigny,5,3,2,0,0,0,0,0,0,0
29508,Marizy,19,14,5,0,0,0,0,0,0,0
29509,Marly-sous-Issy,2,1,1,0,0,0,0,0,0,0
29510,Marly-sur-Arroux,4,3,0,1,0,0,0,0,0,0
29511,Marmagne,55,34,19,2,0,0,0,0,0,0
29512,Marnay,19,15,4,0,0,0,0,0,0,0
29513,Martailly-lès-Brancion,9,5,3,0,0,0,1,0,0,0
29514,Martigny-le-Comte,14,12,1,0,0,1,0,0,0,0
29515,Mary,6,5,0,1,0,0,0,0,0,0
29516,Massilly,18,13,4,0,0,0,0,0,1,0
29517,Massy,3,1,2,0,0,0,0,0,0,0
29518,Matour,78,46,25,5,1,0,1,0,0,0
29519,Mazille,23,17,4,0,1,1,0,0,0,0
29520,Melay,39,28,10,1,0,0,0,0,0,0
29521,Mellecey,79,52,18,3,4,2,0,0,0,0
29522,Ménetreuil,16,15,0,1,0,0,0,0,0,0
29523,Mercurey,94,62,24,3,2,3,0,0,0,0
29524,Mervans,78,53,21,1,2,1,0,0,0,0
29525,Messey-sur-Grosne,24,18,5,1,0,0,0,0,0,0
29526,Mesvres,34,25,7,1,1,0,0,0,0,0
29527,Milly-Lamartine,10,7,3,0,0,0,0,0,0,0
29528,Le Miroir,21,9,8,0,3,1,0,0,0,0
29529,Mont,3,3,0,0,0,0,0,0,0,0
29530,Montagny-lès-Buxy,10,5,5,0,0,0,0,0,0,0
29531,Montagny-près-Louhans,18,12,6,0,0,0,0,0,0,0
29532,Montagny-sur-Grosne,7,5,2,0,0,0,0,0,0,0
29533,Montbellet,50,33,17,0,0,0,0,0,0,0
29534,Montceau-les-Mines,1133,614,342,74,52,34,9,4,4,0
29535,Montceaux-l'Étoile,9,8,0,1,0,0,0,0,0,0
29536,Montceaux-Ragny,2,2,0,0,0,0,0,0,0,0
29537,Montcenis,95,63,25,4,3,0,0,0,0,0
29538,Montchanin,233,130,64,18,10,8,0,3,0,0
29539,Montcony,12,12,0,0,0,0,0,0,0,0
29540,Montcoy,12,11,1,0,0,0,0,0,0,0
29541,Monthelon,6,5,1,0,0,0,0,0,0,0
29542,Montjay,11,11,0,0,0,0,0,0,0,0
29543,Mont-lès-Seurre,4,4,0,0,0,0,0,0,0,0
29544,Montmelard,20,15,4,0,1,0,0,0,0,0
29545,Montmort,6,5,1,0,0,0,0,0,0,0
29546,Montpont-en-Bresse,70,43,19,4,2,2,0,0,0,0
29547,Montret,46,36,9,0,1,0,0,0,0,0
29548,Mont-Saint-Vincent,21,16,5,0,0,0,0,0,0,0
29549,Morey,7,6,1,0,0,0,0,0,0,0
29550,Morlet,7,5,2,0,0,0,0,0,0,0
29551,Mornay,9,7,2,0,0,0,0,0,0,0
29552,Moroges,32,25,6,0,1,0,0,0,0,0
29553,La Motte-Saint-Jean,30,22,6,0,2,0,0,0,0,0
29554,Mouthier-en-Bresse,12,8,4,0,0,0,0,0,0,0
29555,Mussy-sous-Dun,14,11,3,0,0,0,0,0,0,0
29556,Nanton,21,18,3,0,0,0,0,0,0,0
29557,Navilly,15,13,1,1,0,0,0,0,0,0
29558,Neuvy-Grandchamp,45,26,12,4,3,0,0,0,0,0
29559,Nochize,5,4,1,0,0,0,0,0,0,0
29560,Ormes,15,14,1,0,0,0,0,0,0,0
29561,Oslon,18,12,6,0,0,0,0,0,0,0
29562,Oudry,12,9,3,0,0,0,0,0,0,0
29563,Ouroux-sous-le-Bois-Sainte-M,1,1,0,0,0,0,0,0,0,0
29564,Ouroux-sur-Saône,129,80,40,4,2,2,1,0,0,0
29565,Oyé,13,11,2,0,0,0,0,0,0,0
29566,Ozenay,8,6,2,0,0,0,0,0,0,0
29567,Ozolles,22,15,7,0,0,0,0,0,0,0
29568,Palinges,68,50,13,1,4,0,0,0,0,0
29569,Palleau,6,4,2,0,0,0,0,0,0,0
29570,Paray-le-Monial,686,384,207,48,23,17,5,1,1,0
29571,Paris-l'Hôpital,10,9,1,0,0,0,0,0,0,0
29572,Passy,6,6,0,0,0,0,0,0,0,0
29573,Péronne,29,19,8,1,1,0,0,0,0,0
29574,Perrecy-les-Forges,58,39,12,3,1,3,0,0,0,0
29575,Perreuil,11,9,2,0,0,0,0,0,0,0
29576,Perrigny-sur-Loire,6,6,0,0,0,0,0,0,0,0
29577,La Petite-Verrière,4,4,0,0,0,0,0,0,0,0
29578,Pierreclos,42,31,7,3,0,0,0,1,0,0
29579,Pierre-de-Bresse,156,92,43,12,6,2,0,1,0,0
29580,Le Planois,9,9,0,0,0,0,0,0,0,0
29581,Plottes,16,12,4,0,0,0,0,0,0,0
29582,Poisson,21,15,5,0,1,0,0,0,0,0
29583,Pontoux,7,6,1,0,0,0,0,0,0,0
29584,Pouilloux,25,24,1,0,0,0,0,0,0,0
29585,Pourlans,12,10,2,0,0,0,0,0,0,0
29586,Pressy-sous-Dondin,2,2,0,0,0,0,0,0,0,0
29587,Préty,20,13,4,1,2,0,0,0,0,0
29588,Prissé,112,77,25,4,2,3,1,0,0,0
29589,Prizy,0,0,0,0,0,0,0,0,0,0
29590,Pruzilly,14,13,1,0,0,0,0,0,0,0
29591,Le Puley,8,7,1,0,0,0,0,0,0,0
29592,La Racineuse,7,6,1,0,0,0,0,0,0,0
29593,Rancy,35,23,8,1,2,1,0,0,0,0
29594,Ratenelle,15,10,5,0,0,0,0,0,0,0
29595,Ratte,19,14,5,0,0,0,0,0,0,0
29596,Reclesne,13,9,3,1,0,0,0,0,0,0
29597,Remigny,10,9,1,0,0,0,0,0,0,0
29598,Rigny-sur-Arroux,29,19,7,1,1,0,1,0,0,0
29599,La Roche-Vineuse,100,62,28,4,2,4,0,0,0,0
29600,Romanèche-Thorins,118,77,26,3,5,6,0,1,0,0
29601,Romenay,113,87,20,2,2,1,1,0,0,0
29602,Rosey,5,5,0,0,0,0,0,0,0,0
29603,Le Rousset,13,12,1,0,0,0,0,0,0,0
29604,Roussillon-en-Morvan,12,11,0,1,0,0,0,0,0,0
29605,Royer,4,2,2,0,0,0,0,0,0,0
29606,Rully,94,69,15,8,1,0,0,1,0,0
29607,Sagy,53,36,12,4,0,1,0,0,0,0
29608,Saillenard,34,25,7,2,0,0,0,0,0,0
29609,Sailly,8,7,0,1,0,0,0,0,0,0
29610,Saint-Agnan,31,23,5,0,2,1,0,0,0,0
29611,Saint-Albain,31,15,9,1,1,4,1,0,0,0
29612,Saint-Ambreuil,25,14,7,0,1,3,0,0,0,0
29613,Saint-Amour-Bellevue,18,11,6,1,0,0,0,0,0,0
29614,Saint-André-en-Bresse,3,3,0,0,0,0,0,0,0,0
29615,Saint-André-le-Désert,13,9,4,0,0,0,0,0,0,0
29616,Saint-Aubin-en-Charollais,25,17,6,0,0,2,0,0,0,0
29617,Saint-Aubin-sur-Loire,10,6,3,0,1,0,0,0,0,0
29618,Saint-Berain-sous-Sanvignes,33,25,6,2,0,0,0,0,0,0
29619,Saint-Bérain-sur-Dheune,27,19,8,0,0,0,0,0,0,0
29620,Saint-Boil,25,20,4,0,1,0,0,0,0,0
29621,Saint-Bonnet-de-Cray,12,9,2,0,1,0,0,0,0,0
29622,Saint-Bonnet-de-Joux,75,48,18,3,4,2,0,0,0,0
29623,Saint-Bonnet-de-Vieille-Vign,10,8,2,0,0,0,0,0,0,0
29624,Saint-Bonnet-en-Bresse,17,14,3,0,0,0,0,0,0,0
29625,Sainte-Cécile,18,14,3,1,0,0,0,0,0,0
29626,Saint-Christophe-en-Bresse,31,25,5,1,0,0,0,0,0,0
29627,Saint-Christophe-en-Brionnai,56,35,18,2,0,1,0,0,0,0
29628,Saint-Clément-sur-Guye,10,9,1,0,0,0,0,0,0,0
29629,Sainte-Croix,31,25,6,0,0,0,0,0,0,0
29630,Saint-Cyr,22,16,6,0,0,0,0,0,0,0
29631,Saint-Denis-de-Vaux,8,6,2,0,0,0,0,0,0,0
29632,Saint-Désert,32,25,6,0,1,0,0,0,0,0
29633,Saint-Didier-en-Bresse,3,2,1,0,0,0,0,0,0,0
29634,Saint-Didier-en-Brionnais,10,6,2,1,1,0,0,0,0,0
29635,Saint-Didier-sur-Arroux,13,13,0,0,0,0,0,0,0,0
29636,Saint-Edmond,10,7,3,0,0,0,0,0,0,0
29637,Saint-Émiland,19,13,6,0,0,0,0,0,0,0
29638,Saint-Étienne-en-Bresse,19,15,4,0,0,0,0,0,0,0
29639,Saint-Eugène,11,10,1,0,0,0,0,0,0,0
29640,Saint-Eusèbe,47,29,8,4,2,2,1,1,0,0
29641,Saint-Firmin,19,16,1,1,1,0,0,0,0,0
29642,Saint-Forgeot,18,11,3,1,0,3,0,0,0,0
29643,Sainte-Foy,5,4,1,0,0,0,0,0,0,0
29644,Saint-Gengoux-de-Scissé,33,26,4,2,0,1,0,0,0,0
29645,Saint-Gengoux-le-National,118,75,33,5,3,2,0,0,0,0
29646,Saint-Germain-du-Bois,155,96,48,5,3,2,1,0,0,0
29647,Saint-Germain-du-Plain,103,68,25,5,2,2,1,0,0,0
29648,Saint-Germain-en-Brionnais,3,1,0,2,0,0,0,0,0,0
29649,Saint-Germain-lès-Buxy,11,9,2,0,0,0,0,0,0,0
29650,Saint-Gervais-en-Vallière,13,11,2,0,0,0,0,0,0,0
29651,Saint-Gervais-sur-Couches,11,9,2,0,0,0,0,0,0,0
29652,Saint-Gilles,12,8,3,0,1,0,0,0,0,0
29653,Sainte-Hélène,11,8,1,0,1,1,0,0,0,0
29654,Saint-Huruge,1,1,0,0,0,0,0,0,0,0
29655,Saint-Igny-de-Roche,41,23,12,4,2,0,0,0,0,0
29656,Saint-Jean-de-Vaux,16,14,1,1,0,0,0,0,0,0
29657,Saint-Jean-de-Trézy,14,11,3,0,0,0,0,0,0,0
29658,Saint-Julien-de-Civry,36,24,11,1,0,0,0,0,0,0
29659,Saint-Julien-de-Jonzy,14,12,2,0,0,0,0,0,0,0
29660,Saint-Julien-sur-Dheune,14,11,2,1,0,0,0,0,0,0
29661,Saint-Laurent-d'Andenay,35,26,7,1,0,1,0,0,0,0
29662,Saint-Laurent-en-Brionnais,15,12,2,0,1,0,0,0,0,0
29663,Saint-Léger-du-Bois,18,14,2,2,0,0,0,0,0,0
29664,Saint-Léger-lès-Paray,19,12,6,0,1,0,0,0,0,0
29665,Saint-Léger-sous-Beuvray,31,24,5,1,1,0,0,0,0,0
29666,Saint-Léger-sous-la-Bussière,15,12,2,0,1,0,0,0,0,0
29667,Saint-Léger-sur-Dheune,89,60,21,5,0,3,0,0,0,0
29668,Saint-Loup-Géanges,65,52,10,0,3,0,0,0,0,0
29669,Saint-Loup-de-Varennes,51,32,13,1,3,2,0,0,0,0
29670,Saint-Marcel,338,183,99,23,17,8,6,1,0,1
29671,Saint-Marcelin-de-Cray,6,6,0,0,0,0,0,0,0,0
29672,Saint-Mard-de-Vaux,8,6,1,1,0,0,0,0,0,0
29673,Saint-Martin-Belle-Roche,59,31,14,5,5,1,1,2,0,0
29674,Saint-Martin-d'Auxy,5,4,1,0,0,0,0,0,0,0
29675,Saint-Martin-de-Commune,4,4,0,0,0,0,0,0,0,0
29676,Saint-Martin-de-Lixy,6,6,0,0,0,0,0,0,0,0
29677,Saint-Martin-de-Salencey,6,5,0,1,0,0,0,0,0,0
29678,Saint-Martin-du-Lac,10,9,1,0,0,0,0,0,0,0
29679,Saint-Martin-du-Mont,7,5,2,0,0,0,0,0,0,0
29680,Saint-Martin-du-Tartre,9,6,2,0,1,0,0,0,0,0
29681,Saint-Martin-en-Bresse,86,63,17,4,2,0,0,0,0,0
29682,Saint-Martin-en-Gâtinois,3,2,1,0,0,0,0,0,0,0
29683,Saint-Martin-la-Patrouille,7,6,1,0,0,0,0,0,0,0
29684,Saint-Martin-sous-Montaigu,16,13,2,0,0,1,0,0,0,0
29685,Saint-Maurice-de-Satonnay,19,13,6,0,0,0,0,0,0,0
29686,Saint-Maurice-des-Champs,8,7,1,0,0,0,0,0,0,0
29687,Saint-Maurice-en-Rivière,17,15,2,0,0,0,0,0,0,0
29688,Saint-Maurice-lès-Châteauneu,39,25,11,0,1,2,0,0,0,0
29689,Saint-Maurice-lès-Couches,8,7,1,0,0,0,0,0,0,0
29690,Saint-Micaud,9,7,2,0,0,0,0,0,0,0
29691,Saint-Nizier-sur-Arroux,5,2,3,0,0,0,0,0,0,0
29692,Saint-Pierre-de-Varennes,42,30,8,4,0,0,0,0,0,0
29693,Saint-Pierre-le-Vieux,14,13,1,0,0,0,0,0,0,0
29694,Saint-Point,22,14,7,1,0,0,0,0,0,0
29695,Saint-Privé,2,2,0,0,0,0,0,0,0,0
29696,Saint-Prix,10,10,0,0,0,0,0,0,0,0
29697,Saint-Racho,11,8,1,2,0,0,0,0,0,0
29698,Sainte-Radegonde,2,2,0,0,0,0,0,0,0,0
29699,Saint-Rémy,289,174,69,19,18,6,3,0,0,0
29700,Saint-Romain-sous-Gourdon,17,14,3,0,0,0,0,0,0,0
29701,Saint-Romain-sous-Versigny,1,1,0,0,0,0,0,0,0,0
29702,Saint-Sernin-du-Bois,58,47,9,1,1,0,0,0,0,0
29703,Saint-Sernin-du-Plain,20,18,1,0,1,0,0,0,0,0
29704,Saint-Symphorien-d'Ancelles,51,46,4,0,1,0,0,0,0,0
29705,Saint-Symphorien-de-Marmagne,39,26,8,4,0,1,0,0,0,0
29706,Saint-Symphorien-des-Bois,20,14,3,1,1,1,0,0,0,0
29707,Saint-Usuge,51,38,10,2,1,0,0,0,0,0
29708,Saint-Vallerin,13,11,2,0,0,0,0,0,0,0
29709,Saint-Vallier,282,177,72,12,9,7,4,1,0,0
29710,Saint-Vérand,22,14,5,2,1,0,0,0,0,0
29711,Saint-Vincent-des-Prés,7,4,2,0,1,0,0,0,0,0
29712,Saint-Vincent-en-Bresse,25,18,5,0,2,0,0,0,0,0
29713,Saint-Vincent-Bragny,27,18,8,0,1,0,0,0,0,0
29714,Saint-Yan,61,40,16,3,1,1,0,0,0,0
29715,Saint-Ythaire,8,6,2,0,0,0,0,0,0,0
29716,Saisy,11,11,0,0,0,0,0,0,0,0
29717,La Salle,26,16,5,1,2,1,1,0,0,0
29718,Salornay-sur-Guye,54,42,11,1,0,0,0,0,0,0
29719,Sampigny-lès-Maranges,6,5,1,0,0,0,0,0,0,0
29720,Sancé,160,74,47,9,15,15,0,0,0,0
29721,Santilly,5,5,0,0,0,0,0,0,0,0
29722,Sanvignes-les-Mines,122,85,25,6,4,2,0,0,0,0
29723,Sarry,12,7,4,1,0,0,0,0,0,0
29724,Sassangy,7,7,0,0,0,0,0,0,0,0
29725,Sassenay,38,27,9,2,0,0,0,0,0,0
29726,Saules,2,2,0,0,0,0,0,0,0,0
29727,Saunières,7,6,0,1,0,0,0,0,0,0
29728,Savianges,2,1,1,0,0,0,0,0,0,0
29729,Savigny-en-Revermont,42,31,10,0,0,0,1,0,0,0
29730,Savigny-sur-Grosne,10,9,1,0,0,0,0,0,0,0
29731,Savigny-sur-Seille,12,9,3,0,0,0,0,0,0,0
29732,La Celle-en-Morvan,23,15,7,1,0,0,0,0,0,0
29733,Semur-en-Brionnais,17,12,4,1,0,0,0,0,0,0
29734,Sennecey-le-Grand,202,113,65,13,7,3,1,0,0,0
29735,Senozan,42,26,10,0,1,4,1,0,0,0
29736,Sens-sur-Seille,24,16,7,0,1,0,0,0,0,0
29737,Sercy,1,1,0,0,0,0,0,0,0,0
29738,Serley,20,16,3,0,1,0,0,0,0,0
29739,Sermesse,3,3,0,0,0,0,0,0,0,0
29740,Serrières,15,12,2,1,0,0,0,0,0,0
29741,Serrigny-en-Bresse,9,9,0,0,0,0,0,0,0,0
29742,Sevrey,70,28,20,7,10,1,1,0,3,0
29743,Sigy-le-Châtel,4,3,1,0,0,0,0,0,0,0
29744,Simandre,90,63,19,3,4,0,0,0,1,0
29745,Simard,52,34,15,0,2,0,1,0,0,0
29746,Sivignon,12,10,2,0,0,0,0,0,0,0
29747,Sologny,29,24,5,0,0,0,0,0,0,0
29748,Solutré-Pouilly,18,16,0,1,1,0,0,0,0,0
29749,Sommant,10,8,2,0,0,0,0,0,0,0
29750,Sornay,59,43,13,1,2,0,0,0,0,0
29751,Suin,15,10,5,0,0,0,0,0,0,0
29752,Sully,15,13,2,0,0,0,0,0,0,0
29753,La Tagnière,20,20,0,0,0,0,0,0,0,0
29754,Taizé,5,4,1,0,0,0,0,0,0,0
29755,Tancon,14,13,0,1,0,0,0,0,0,0
29756,Le Tartre,7,5,1,0,1,0,0,0,0,0
29757,Tavernay,11,9,0,0,1,1,0,0,0,0
29758,Thil-sur-Arroux,4,3,1,0,0,0,0,0,0,0
29759,Thurey,15,11,4,0,0,0,0,0,0,0
29760,Tintry,3,2,1,0,0,0,0,0,0,0
29761,Torcy,136,55,43,16,13,6,1,2,0,0
29762,Torpes,15,12,2,0,0,1,0,0,0,0
29763,Toulon-sur-Arroux,84,54,25,5,0,0,0,0,0,0
29764,Tournus,463,271,133,27,16,10,3,2,1,0
29765,Toutenant,7,7,0,0,0,0,0,0,0,0
29766,Tramayes,85,57,22,5,0,1,0,0,0,0
29767,Trambly,18,13,2,0,1,1,0,0,1,0
29768,Trivy,10,6,4,0,0,0,0,0,0,0
29769,Tronchy,9,6,3,0,0,0,0,0,0,0
29770,La Truchère,7,5,2,0,0,0,0,0,0,0
29771,Uchizy,44,35,9,0,0,0,0,0,0,0
29772,Uchon,3,3,0,0,0,0,0,0,0,0
29773,Uxeau,12,9,2,1,0,0,0,0,0,0
29774,Vareilles,5,3,1,0,0,0,1,0,0,0
29775,Varenne-l'Arconce,3,2,1,0,0,0,0,0,0,0
29776,Varennes-le-Grand,88,50,26,4,3,5,0,0,0,0
29777,Varennes-lès-Mâcon,82,32,34,11,2,2,1,0,0,0
29778,Varenne-Saint-Germain,25,17,7,0,1,0,0,0,0,0
29779,Varennes-Saint-Sauveur,71,40,20,4,4,2,1,0,0,0
29780,Varennes-sous-Dun,59,25,20,4,5,5,0,0,0,0
29781,Vauban,7,6,1,0,0,0,0,0,0,0
29782,Vaudebarrier,11,10,0,0,1,0,0,0,0,0
29783,Vaux-en-Pré,5,4,1,0,0,0,0,0,0,0
29784,Vendenesse-lès-Charolles,48,31,10,4,0,2,1,0,0,0
29785,Vendenesse-sur-Arroux,16,10,4,1,1,0,0,0,0,0
29786,Verdun-sur-le-Doubs,111,69,29,5,3,3,2,0,0,0
29787,Vergisson,12,7,5,0,0,0,0,0,0,0
29788,Vérissey,2,2,0,0,0,0,0,0,0,0
29789,Verjux,17,15,2,0,0,0,0,0,0,0
29790,Verosvres,11,7,3,0,0,0,1,0,0,0
29791,Vers,2,1,1,0,0,0,0,0,0,0
29792,Versaugues,11,9,2,0,0,0,0,0,0,0
29793,Verzé,39,27,12,0,0,0,0,0,0,0
29794,Le Villars,10,7,3,0,0,0,0,0,0,0
29795,Villegaudin,3,3,0,0,0,0,0,0,0,0
29796,La Villeneuve,9,7,2,0,0,0,0,0,0,0
29797,Villeneuve-en-Montagne,8,8,0,0,0,0,0,0,0,0
29798,Vincelles,11,7,3,1,0,0,0,0,0,0
29799,Vindecy,12,5,4,1,1,1,0,0,0,0
29800,La Vineuse,16,12,2,2,0,0,0,0,0,0
29801,Vinzelles,46,22,13,6,3,1,1,0,0,0
29802,Viré,68,46,17,1,2,2,0,0,0,0
29803,Virey-le-Grand,39,30,5,2,0,0,0,1,1,0
29804,Viry,8,7,1,0,0,0,0,0,0,0
29805,Vitry-lès-Cluny,3,2,1,0,0,0,0,0,0,0
29806,Vitry-en-Charollais,73,35,17,12,7,1,1,0,0,0
29807,Vitry-sur-Loire,14,9,5,0,0,0,0,0,0,0
29808,Volesvres,22,14,5,2,1,0,0,0,0,0
29809,Fleurville,32,17,11,2,1,1,0,0,0,0
29810,Aigné,38,27,7,2,1,1,0,0,0,0
29811,Aillières-Beauvoir,12,9,3,0,0,0,0,0,0,0
29812,Allonnes,340,154,117,29,17,9,8,2,3,1
29813,Amné,12,11,1,0,0,0,0,0,0,0
29814,Ancinnes,20,12,6,1,1,0,0,0,0,0
29815,Arçonnay,153,52,65,18,7,7,2,1,1,0
29816,Ardenay-sur-Mérize,15,10,2,0,1,0,1,1,0,0
29817,Arnage,376,205,96,26,23,16,3,3,3,1
29818,Arthezé,1,1,0,0,0,0,0,0,0,0
29819,Asnières-sur-Vègre,11,9,2,0,0,0,0,0,0,0
29820,Assé-le-Boisne,24,16,7,0,1,0,0,0,0,0
29821,Assé-le-Riboul,9,6,2,1,0,0,0,0,0,0
29822,Aubigné-Racan,76,51,18,1,1,3,1,1,0,0
29823,Les Aulneaux,7,6,0,1,0,0,0,0,0,0
29824,Auvers-le-Hamon,52,32,20,0,0,0,0,0,0,0
29825,Auvers-sous-Montfaucon,4,4,0,0,0,0,0,0,0,0
29826,Avesnes-en-Saosnois,4,4,0,0,0,0,0,0,0,0
29827,Avessé,10,9,1,0,0,0,0,0,0,0
29828,Avezé,33,24,7,2,0,0,0,0,0,0
29829,Avoise,24,21,3,0,0,0,0,0,0,0
29830,Le Bailleul,40,24,10,3,0,1,1,0,1,0
29831,Ballon,58,41,12,2,3,0,0,0,0,0
29832,La Bazoge,133,76,40,6,5,4,2,0,0,0
29833,Bazouges-sur-le-Loir,54,31,18,0,2,3,0,0,0,0
29834,Beaufay,45,24,17,2,2,0,0,0,0,0
29835,Beaumont-sur-Dême,14,10,3,1,0,0,0,0,0,0
29836,Beaumont-Pied-de-Boeuf,17,7,8,1,1,0,0,0,0,0
29837,Beaumont-sur-Sarthe,132,81,35,4,7,4,1,0,0,0
29838,Beillé,15,11,2,1,1,0,0,0,0,0
29839,Berfay,11,9,2,0,0,0,0,0,0,0
29840,Bernay-en-Champagne,21,12,5,4,0,0,0,0,0,0
29841,Bérus,19,10,4,3,2,0,0,0,0,0
29842,Bessé-sur-Braye,115,67,35,5,5,1,1,0,0,1
29843,Béthon,11,7,3,0,1,0,0,0,0,0
29844,Blèves,1,1,0,0,0,0,0,0,0,0
29845,Boëssé-le-Sec,17,13,3,0,0,0,0,1,0,0
29846,Bonnétable,173,104,48,11,5,2,2,1,0,0
29847,La Bosse,4,2,2,0,0,0,0,0,0,0
29848,Bouër,10,7,2,0,1,0,0,0,0,0
29849,Bouloire,118,64,34,7,4,9,0,0,0,0
29850,Bourg-le-Roi,7,6,1,0,0,0,0,0,0,0
29851,Bousse,6,4,1,1,0,0,0,0,0,0
29852,Brains-sur-Gée,18,17,1,0,0,0,0,0,0,0
29853,Le Breil-sur-Mérize,32,20,9,1,2,0,0,0,0,0
29854,Brette-les-Pins,63,46,15,1,1,0,0,0,0,0
29855,Briosne-lès-Sables,10,5,5,0,0,0,0,0,0,0
29856,La Bruère-sur-Loir,14,8,4,1,1,0,0,0,0,0
29857,Brûlon,100,53,33,4,3,4,2,0,1,0
29858,Cérans-Foulletourte,128,84,34,5,3,2,0,0,0,0
29859,Chahaignes,23,20,3,0,0,0,0,0,0,0
29860,Challes,31,23,6,0,1,0,1,0,0,0
29861,Champagné,184,90,48,11,15,13,4,1,1,1
29862,Champfleur,45,34,10,0,1,0,0,0,0,0
29863,Champrond,4,4,0,0,0,0,0,0,0,0
29864,Changé,329,193,84,21,15,13,3,0,0,0
29865,Chantenay-Villedieu,41,25,13,2,1,0,0,0,0,0
29866,La Chapelle-aux-Choux,8,5,1,2,0,0,0,0,0,0
29867,La Chapelle-d'Aligné,44,24,16,1,1,1,1,0,0,0
29868,La Chapelle-du-Bois,39,20,14,2,2,0,1,0,0,0
29869,La Chapelle-Gaugain,11,10,1,0,0,0,0,0,0,0
29870,La Chapelle-Huon,15,10,4,0,0,1,0,0,0,0
29871,La Chapelle-Saint-Aubin,300,90,109,48,26,19,5,2,1,0
29872,La Chapelle-Saint-Fray,13,12,1,0,0,0,0,0,0,0
29873,La Chapelle-Saint-Rémy,40,34,3,1,2,0,0,0,0,0
29874,La Chartre-sur-le-Loir,169,98,54,7,4,4,2,0,0,0
29875,Chassé,5,5,0,0,0,0,0,0,0,0
29876,Chassillé,6,4,2,0,0,0,0,0,0,0
29877,Château-du-Loir,260,151,75,12,12,5,2,2,1,0
29878,Château-l'Hermitage,6,6,0,0,0,0,0,0,0,0
29879,Chaufour-Notre-Dame,41,31,9,0,1,0,0,0,0,0
29880,Chemiré-en-Charnie,3,3,0,0,0,0,0,0,0,0
29881,Chemiré-le-Gaudin,32,27,5,0,0,0,0,0,0,0
29882,Chenay,2,2,0,0,0,0,0,0,0,0
29883,Chenu,26,21,2,1,1,1,0,0,0,0
29884,Chérancé,9,5,2,0,0,1,1,0,0,0
29885,Chérisay,12,11,1,0,0,0,0,0,0,0
29886,Cherré,110,45,38,9,7,4,3,2,1,1
29887,Cherreau,28,18,5,1,2,2,0,0,0,0
29888,Le Chevain,5,5,0,0,0,0,0,0,0,0
29889,Chevillé,17,11,6,0,0,0,0,0,0,0
29890,Clermont-Créans,53,43,10,0,0,0,0,0,0,0
29891,Cogners,8,7,1,0,0,0,0,0,0,0
29892,Commerveil,3,3,0,0,0,0,0,0,0,0
29893,Conflans-sur-Anille,18,11,7,0,0,0,0,0,0,0
29894,Congé-sur-Orne,15,9,4,0,1,1,0,0,0,0
